VNUM	LOCALE_NAME
71096	Geçiþ Tahtasý
71099	Yer Deðiþtirme Yüzüðü
71100	Bilgi Deðiþim Kaðýdý
71101	Soðutma Ýksiri
71102	NoNAme
71103	Tekrar Daðýtma (VIT)
71104	Tekrar dðtma kaðýdý(INT)
71105	Tekrar Daðýtma (STR)
71106	Tekrar Dðtma Kaðýdý(DEX)
71107	Yaþam Meyvesi
71108	Nar Suyu
71109	Düzeltme Kaðýdý
71110	At þekeri
71113	Ýçgörü Küresi
71114	Yaban domuzu (sarý)
71115	Yaban domuzu (mavi)
71116	Kurt (sarý)
71117	Kurt (mavi)
71118	Kaplan (sarý)
71119	Kaplan (mavi)
71120	Aslan (sarý)
71121	Aslan (mavi)
71122	NoNAme
71123	Ejderha Pulu
71124	Beyaz Aslan
71125	Savaþ yaban domuzu
71126	Kýzgýn kurt
71127	Vahþi kaplan
71128	Yýrtýcý aslan
71129	Ejderha Pençesi
71130	Geçit Bileti
71131	Syah at
71132	Syah at
71133	Syah at
71134	Syah at
71135	Hilal Yüzüðü
71136	Güçlü Lolipop
71137	Kral kaplaný (mavi)
71138	Kral kaplaný (kýrmzý)
71139	Kral kaplaný (altýn)
71140	Kral kaplaný (yeþil)
71141	Kral Kaplaný (gri)
71142	Kral kaplaný (beyaz)
71143	Mutluluk Yüzüðü
71144	Noel Sandýðý
71145	Ebedi Aþk Týlsýmý
71146	Amorun Sandýðý (pembe)
71147	Amorun Sandýðý (mavi)
71148	Ýrade Gücü Yüzüðü
71149	Ölümcül Gücün Yüzüðü
71150	Büyülü Yumurta
71151	Yeþil Efsun
71152	Yeþil Güç
71153	Bilgelik Ýksiri
71154	Yükseliþ Ýksiri (3 sa.)
71155	Bilgelik Ýksiri (3 sa.)
71156	Ruh Ýksiri (3 sa.)
71157	NoNAme
71158	Kahramanlýk Madalyasý
71159	Milonun Sandýðý
71160	Athenanýn Sandýðý
71161	Equus Purpur
71164	Kuyruklu yýldýz
71165	Kutup predatörü
71166	Zýrhlý panda
71171	Tekboynuz
71172	Kabus
71173	Iþýnlanma Parþömeni
71174	Geçit Bileti(Razadör)
71175	Geçit Bileti(Nemere)
71176	Siyah Panter
71177	Leopar
71178	Ay Ansiklopedisi/k
71179	Ay Ansiklopedisi/b
71180	Yükseliþ Ýksiri (3 sa.)
71181	Bilgelik Ýksiri (3 sa.)
71182	Muffin (kahverengi)
71183	Nugget (kahverengi)
71184	Muffin (mavi)
71185	Nugget (mavi)
71186	Muffin (kahverengi)
71187	Nugget (yeþil)
71188	Sihir Lolipopu
71189	Efsun Nesnesi+
71190	Bal Kabaðý Kutusu
71191	Þekerleme Poþeti
71192	Gürleme
71193	Þimþek
71194	Altýn Okey Kutusu
71195	Gümüþ Okey Kutusu
71196	Bronz Okey Kutusu
71197	Nugget (lacivert)
71198	Muffin (pembe)
71199	Çikolata Týlsýmý
71201	Geçit Bileti (Meley)
71202	Nazar týlsýmý
71219	Canlandýrýcý Ýksir
71220	Kizaghan'ýn Atý
71221	Kaþmir Paketi
71222	Nirvana ejderhasý
71223	Samsara ejderhasý
71224	Manni
71225	Manu
71226	Kahverengi dövüþ tülüsü
71227	Siyah dövüþ tülüsü
71228	Lav cehennemi keleri
71229	Buz cehennemi keleri
71230	Magma ejderi
71231	Beyaz tavþan
71232	Ay tavþaný
71233	Bernie
71234	Maviþ Barry
71235	Kerberos (altýn)
71236	Kerberos (gümüþ)
71237	Yaban domuzu
71238	Kurt
71239	Kaplan
71240	Aslan
71241	Binicilik bileti
71242	Spektral at
71243	At Nokturnat
71520	Yeþil Ýnci
71521	Pembe Ýnci
71522	Altýn Ýnci
72001	Tecrübe yüzüðü (10 sa.)
72002	Tecrübe yüzüðü (30 dk.)
72003	Tecrübe yüzüðü (3 sa.)
72004	Hýrsýzýn eldivenleri
72005	Hýrsýzýn eldivenleri
72006	Hýrsýzýn eldivenleri
72007	Ýpek Bohça
72008	Ýpek Bohça
72009	Ýpek Bohça
72010	Sevgi Kuþu Tüyü
72011	Sevgi Kuþu Tüyü
72012	Sevgi Kuþu Tüyü
72013	Balýkçýlýk Klavuzu
72014	Balýkçýlýk Klavuzu
72015	Balýkçýlýk Klavuzu
72016	Üçüncü El
72017	Üçüncü El
72018	Üçüncü El
72019	Geniþletilmiþ Depo
72020	Geniþletilmiþ Depo
72021	Geniþletilmiþ Depo
72022	Altýn Þans Parasý
72023	Altýn Þans Parasý
72024	Altýn Þans Parasý
72025	Delici Ýsabet
72026	Delici Ýsabet
72027	Kritik Ýsabet
72028	Duygu Maskesi
72029	Duygu Maskesi
72030	Duygu Maskesi
72031	Ejderha Tanrý Saldýrý
72032	Ejderha Tanrý Saldýrý
72033	Ejderha Tanrý Saldýrý
72034	Ejderha Tanrý Savunma
72035	Ejderha Tanrý Savunma
72036	Ejderha Tanrý Savunma
72037	Ejderha Tanrý Yaþam
72038	Ejderha Tanrý Yaþam
72039	Ejderha Tanrý Yaþam
72040	Ejderha Tanrý Zekasý
72041	Ejderha Tanrý Zekasý
72042	Ejderha Tanrý Zekasý
72043	Liderin kitabý
72044	Liderin kitabý
72045	Liderin kitabý
72046	Kritik Ýsabet
72047	Kritik Ýsabet
72048	Kritik Ýsabet
72049	Tecrübe Yüzüðü
72050	Tecrübe Yüzüðü
72051	Güçlü buz cadýsý parþmn.
72052	General Yonghan parþmn.
72053	Loncalar Sözleþmesi
72054	Bekçiler Týlsýmý
72058	Zihin Taþý Destesi
72059	Liderin kitabý+
72060	Liderin kitabý+
72061	Ejderha madalyasý+
72062	Tecrübe yüzüðü +200
72063	Metin taþý (hafif)
72064	Küçük ekleme
72065	Orta ekleme
72066	Büyük ekleme
72067	Güçlü ekleme
72301	Kutsama Kaðýdý
72302	Liderin Kitabý
72303	Tecrübe Yüzüðü
72304	Kutsama Küresi
72305	Gizlenme Aynasý
72306	Demircinin Notu
72307	Erdemli Adamýn Notu
72308	Büyülü Bakýr
72309	Demircinin El Kitabý
72310	Kötü Ruh Kovma Kaðýdý
72311	Ejderha kutsamasý
72312	Ejderha Tanrý Saldýrýsý
72313	Ejderha Tanrý Savunmasý
72314	Ejderha Parþömeni
72319	Envanter geniþlemesi (s)
72320	Envanter Geniþletme
72321	Sýrlar Yüzüðü
72322	Yeni Baþlangýç Kartý
72323	Yeni Düzen Kartý
72325	Yansýtmayý Geri Alma
72326	Yansýtma Bileti
72327	Küre Parþömeni (s)
72328	Bekçi Ýmzasý
72329	Küre Parþömeni
72340	Mobil posta kutusu
72341	Yansýtma Bileti
72342	Geçit Bileti (Meley)
72501	Tecrübe Yüzüðü (iCafe)
72502	Hýrsýzýn Eldiveni (iCafe)
72701	Rüzgarýn Ayakkabýlarý
72702	Rüzgarýn Ayakkbýsý+ (Ticarete Konulabilir)
72703	Kaplan Kemiði Küpesi
72704	Ejder Kemiði Küpesi
72705	Kaplan Kemiði Bilelik
72706	Ejder Kemiði Bilezik
72709	Kaplan Kemiði Küpesi
72710	Ejder Kemiði Küpesi
72711	Kaplan Kemiði Bilezik
72712	Ejder Kemiði Bilezik
72723	Güneþ Özütü (K)
72724	Güneþ Özütü (O)
72725	Güneþ Özütü (B)
72726	Güneþ Özütü (Ö)
72727	Ay Özütü (K)
72728	Ay Özütü (O)
72729	Ay Özütü (B)
72730	Ay Özütü (Ö)
72734	Mavi þans kutusu
72735	Kýrmýzý þans kutusu
72737	Yeþil þans kutusu
73001	Havalý Kýsa Saç (kýzýl)
73002	Havalý Kýsa Saç (açýk)
73003	Havalý Kýsa Saç (mavi)
73004	Havalý Kýsa Saç (kahve)
73005	Bandana (kýzýl)
73006	Bandana (ekoseli kahve)
73007	Bandana (mavi)
73008	Bandana (ekoseli yeþil)
73009	Uzun saç (siyah)
73010	Uzun saç (kýzýl)
73011	Uzun saç (açýk kahve)
73012	Uzun saç (açýk yeþil)
73251	At kuyruðu (kahve)
73252	At kuyruðu (yeþil)
73253	At kuyruðu (mavi)
73254	At kuyruðu (fildiþi)
73255	Güzel Kýsa Saç (kýzýl)
73256	Güzel Kýsa Saç (kahve)
73257	Güzel Kýsa Saç (açýk)
73258	Güzel Kýsa Saç (bordo)
73259	Kýsa Saç stili (kýzýl
73260	Kýsa Saç stili (mavi)
73261	Kýsa Saç stili (siyah)
73262	Kýsa Saç stili (sarý)
73501	Spor Saç Stili (beyaz)
73502	Spor Saç Stili (kahve)
73503	Spor Saç Kesimi (sarý)
73504	Spor Saç Kesimi (yeþil)
73505	Karizmatik Saç (beyaz)
73506	Karizmatik Saç (kýzýl)
73507	Karizmatik Saç (siyah)
73508	Karizmatik Saç (bordo)
73509	Þýk Saç Modeli (Beyaz)
73510	Þýk Saç Modeli (mavi)
73511	Þýk Saç Modeli (Siyah)
73512	Þýk Saç Modeli (kahve)
73751	Zarif saç stili (kahve)
73752	Zarif saç stili (siyah)
73753	Zarif saç stili(mavi)
73754	Zarif saç stili (beyaz)
73755	Orta Uz. Saç (kahve)
73756	Orta Uz. Saç (siyah
73757	Orta Uz. Saç (sarý)
73758	Orta Uz. Saç (mor)
73759	Eski saç stili (kahve)
73760	Eski saç stili  (sarý)
73761	Eski saç stili  (mor)
73762	Eski saç stili  (kahve)
74001	Moda Saç Stili (kýzýl)
74002	Moda Saç Stili (açýk)
74003	Moda Saç (mavi)
74004	Moda Saç (kahve)
74005	Bandana (kýzýl)
74006	Bandana (ekoseli kahve)
74007	Bandana (mavi)
74008	Bandana (ekoseli yeþil)
74009	Uzun saç (siyah)
74010	Uzun saç (kýzýl)
74011	Uzun saç (kahve)
74012	Uzun saç (yeþil)
74013	Savaþçý Afro (e)
74014	Savaþçý Afro (e)
74015	Savaþçý(e)Samuray Miðfer
74016	Savaþçý(e)Samuray Miðfer
74017	Savaþçý Fesi (e)
74018	Savaþçý Puþisi (e)
74019	Savaþçý Kavuðu (e)
74020	Jack Pumpkin Savaþçý (e)
74251	At kuyruðu (kahve)
74252	At kuyruðu (yeþil)
74253	At kuyruðu (mavi)
74254	At kuyruðu (fildiþi)
74255	Omuz hiz. saç (kýzýl)
74256	Omuz hiz. saç  (kahve)
74257	Omuz hiz. saç  (açýk)
74258	Omuz hiz. saç  (mor)
74259	Kýsa Saç stili (kýzýl)
74260	Kýsa Saç stili (mavi)
74261	Kýsa Saç stili (siyah)
74262	Kýsa Saç stili (sarý)
74263	Ninja Afro (k)
74264	Ninja Afro (k)
74265	Ninja (k): Çiçekli Þapka
74266	Ninja (k): Çiçekli Þapka
74267	Ninja (k): Kum Peçesi
74268	Ninja (k): Çöl Puþisi
74269	Ninja Sarýðý (k)
74270	Jack Pumpkin Ninja (k)
74501	Spor Saç Stili (beyaz)
74502	Spor Saç Stili (kahve)
74503	Spor Saç Kesimi (sarý)
74504	Spor Saç Kesimi (yeþil)
74505	Karizmatik Saç (beyaz)
74506	Karizmatik Saç (kýzýl)
74507	Karizmatik Saç (siyah)
74508	Karizmatik Saç (mor)
74509	Uzun örgü (beyaz)
74510	Uzun örgü (mavi)
74511	Uzun örgü (siyah)
74512	Uzun örgü (kahve)
74513	Sura Afro (e)
74514	Sura Afro (e)
74515	Sura (e):Samuray Miðferi
74516	Sura (e):Samuray Miðferi
74517	Sura Fesi (e)
74518	Sura Puþisi (e)
74519	Sura Kavuðu (e)
74520	Jack Pumpkin Sura (e)
74521	Moda saç stili (gri)
74522	Bandana
74523	Uzun saç (sarý)
74524	Moda saç stili (altýn)
74525	Bandana (siyah)
74526	Uzun saç (yakut kýrmýzý)
74527	At Kuyruðu (kýrmýzý)
74528	Omuzda Saç/su
74529	Kýsa Saç Modeli (kahve)
74530	At Kuyruðu (kýrmýzý)
74531	Omuzda Saç/siyah
74532	Kýsa Saç Modeli (gri)
74533	Spor Saç Modeli (siyah)
74534	Karizma Saç Modeli(sarý)
74535	Uzun Saç Örgüsü (pembe)
74536	Spor Saç Modeli (mor)
74537	Karizma Saç Modeli(sarý)
74538	Uzun Saç Örgüsü (azur)
74539	Zarif Saç Stili(eflatun)
74540	Orta Uz. Saç (koyu)
74541	Eski Saç Modeli (beyaz)
74542	Zarif Saç Mod. (kýrmýzý)
74543	Orta Uz. Saç (beyaz)
74544	Eski Saç Modeli (siyah)
74545	Kabile Saç Örg.(kýrmýzý)
74546	Kabile Saç Örg. (sarý)
74547	Kabile Saç Örg. (mavi)
74548	Kabile Saç Örg.(eflatun)
74549	Kabile Saç Örg. (yeþil)
74550	Koruyucu Alýnlýk (altýn)
74551	Koruyucu Alýnlýk (siyah)
74552	KoruyucuAlýnlýk(kýrmýzý)
74553	Koruyucu Alýnlýk (mavi)
74554	Koruyucu Alýnlýk (beyaz)
74555	Koruyucu Baþlýk (altýn)
74556	Koruyucu Baþlýk (siyah)
74557	Koruyucu Baþlýk(kýrmýzý)
74558	Koruyucu Baþlýk (mavi)
74559	Koruyucu Baþlýk (yeþil)
74751	Zarif Saç Modeli (kahve)
74752	Zarif Saç Modeli (siyah)
74753	Zarif Saç Modeli  (mavi)
74754	Zarif Saç Modeli (beyaz)
74755	Orta Uz. Saç (kahve)
74756	Orta Uz. Saç (siyah)
74757	Orta Uz. Saç (sarý)
74758	Orta Uz. Saç (mor)
74759	Eski Saç Stili (kahve)
74760	Eski Saç Stili (sarýþýn)
74761	Eski Saç Stili  (mor)
74762	Eski Saç Stili  (kahve)
74763	Þaman Afro (d)
74764	Þaman Afro (d)
74765	Þaman (d): Çiçekli Þapka
74766	Þaman (d): Çiçekli Þapka
74767	Þaman (d): Kum Peçesi
74768	Þaman (d): Çöl Puþisi
74769	Þaman Sarýðý (d)
74770	Jack Pumpkin Þaman (k)
75001	Modern saç (kýzýl)
75002	Modern saç (açýk)
75003	Modern saç (mavi)
75004	Modern saç (kahve)
75005	Bandana (kahve)
75006	Bandana (sarýþýn)
75007	Bandana (mavi)
75008	Bandana (yeþil)
75009	Uzun saç (siyah)
75010	Uzun saç (kýzýl)
75011	Uzun saç (kahve)
75012	Uzun saç (yeþil)
75013	Savaþçý Afro (d)
75014	Savaþçý Afro (d)
75015	Savaþçý(d):Çiçekli Þapka
75016	Savaþçý(d):Çiçekli Þapka
75017	Savaþçý (d): Kum Peçesi
75018	Savaþçý (d): Çöl Puþisi
75019	Savaþçý Sarýðý (d)
75020	Jack Pumpkin Savaþçý (k)
75201	At kuyruðu (kahve)
75202	At kuyruðu (yeþil)
75203	At kuyruðu (mavi)
75204	At kuyruðu (gri)
75205	Omuz Hiz. Saç (kýrmýzý)
75206	Omuz Hiz. Saç (kahve)
75207	Omuz hiz. saç  (açýk)
75208	Omuz Hiz. Saç (mor)
75209	Kýsa saç (kýzýl)
75210	Kýsa saç (mavi)
75211	Kýsa saç (siyah)
75212	Kýsa saç (sarýþýn)
75213	Ninja Afro (e)
75214	Ninja Afro (e)
75215	Ninja(e):Samuray Miðferi
75216	Ninja(e):Samuray Miðferi
75217	Ninja Fesi (e)
75218	Ninja Puþisi (e)
75219	Ninja Kavuðu (e)
75220	Jack Pumpkin Ninja (e)
75401	Spor Saç Stili (gri)
75402	Spor Saç Stili  (kahve)
75403	Spor Saç Stili (sarýþýn)
75404	Spor Saç Stili  (yeþil)
75405	Karizmatik Saç (beyaz)
75406	Karizmatik Saç (kýzýl)
75407	Karizmatik Saç (siyah)
75408	Karizmatik Saç (mor)
75409	Uzun örgü (beyaz)
75410	Uzun örgü (mor)
75411	Uzun örgü (siyah)
75412	Uzun örgü (kahve)
75413	Sura Afro (k)
75414	Sura Afro (k)
75415	Sura (k): Çiçekli Þapka
75416	Sura (k): Çiçekli Þapka
75417	Sura (k): Kum Peçesi
75418	Sura (k): Çöl Puþisi
75419	Sura Sarýðý (k)
75420	Jack Pumpkin Sura (k)
75601	Gös. Saç Stili (kahve)
75602	Gös. Saç Stili  (siyah)
75603	Gös. Saç Stili  (mavi)
75604	Gös. Saç Stili  (gri)
75605	Orta Uz. Saç (kahve)
75606	Orta Uz. Saç(siyah)
75607	Orta Uz. Saç (açýk)
75608	Orta Uz. Saç(mor)
75609	Eski saç stili (kahve)
75610	Eski saç stili (açýk)
75611	Eski saç stili (mor)
75612	Eski saç stili (kýzýl)
75613	Þaman Afro (e)
75614	Þaman Afro (e)
75615	Þaman(e):Samuray Miðferi
75616	Þaman(e):Samuray Miðferi
75617	Þaman Fesi (e)
75618	Þaman Puþisi (e)
75619	Þaman Kavuðu (e)
75620	Jack Pumpkin Þaman (e)
75621	Kabile örgüsü (zincifre)
75622	Kabile örgüsü (altýn)
75623	Kabile örgüsü (k. mavi)
75624	Kabile örgüsü (mor)
75625	Korteks taç (altýn)
75626	Korteks taç (oniks)
75627	Korteks taç (bakýr)
75628	Korteks taç (turkuaz)
75629	Korteks zýrhý (altýn)
75630	Korteks zýrhý (oniks)
75631	Korteks zýrhý (yakut)
75632	Korteks zýrhý (turkuaz)
76000	Þeftali Çiçeði Þarabý
76001	Statü Sýfýrlama Kaðýdý
76002	Küçülen Kafa
76003	Soðutma Ýksiri
76004	Ay Özütü (K)
76005	Ay Özütü (O)
76006	Metin Taþý Dedektörü
76007	Cesaret Pelerini
76008	Ejderha Madalyasý
76009	Ejderha Parþömeni
76010	Kan Taþý
76011	Liderin Kitabý
76012	Hýz Ýksiri
76013	Arttýrma Kaðýdý (m)
76014	Nesneyi efsunla(m)
76015	Kutsama Küresi
76016	Kutsama Parþömeni
76017	Saldýrý Ýksiri +10
76018	Saldýrý iksiri +20
76019	Geçiþ Bileti
76020	Araþtýrmacýnýn Özütü
76021	Güneþ Özütü (K)
76022	Güneþ Özütü (O)
76023	Yeþil Efsun
76024	Yeþil Güç
76025	Rüzgarýn Ayakkabýlarý
76026	Þeytan Çýkarma Parþömeni
76028	Taþ Sanatý kitabý
76029	Yeþil Ejderha Fasulyesi
76030	Güç lolipopu (7 g)
76031	Protein Lokmasý
76033	Þeftali Çiçeði Þarabý+
76034	Münzevi Tavsiyesi
76035	Ejderha Tanrýsý Hayatý
76036	Ejderha Tanrý Saldýrýsý
76037	Hýrsýzýn Eldivenleri
76038	Þans Madalyasý
76039	Ejderha Sandýðý
76040	Cor Draconis (Normal)
76041	Gök Mavisi Ýksir
76042	Iþýnlama Yüzüðü
76044	Pet Kitabý Sandýðý
76045	Pet Ýsmi Parþömeni
76047	Güç lolipopu (3 g)
76051	Sýrlar yüzüðü (7g)
76052	Rüzgar ayakkabýlarý (7g)
76053	Üçüncü el (3g)
76054	Duygu maskesi (7g)
79501	Ok Çantasý
79502	Ok Çantasý
79503	Ok Çantasý
79504	Ok Çantasý
79505	Okey Koleksiyon Kartý
79506	Okey Kart Seti
79507	Kayýn Kütüðü
79508	Yutnori Oyun Tahtasý
79509	Unutma Parþömeni
79510	Canavar üçlüsü kartý
79511	Canavar üçlüsü kart seti
79602	Bekçi pusulasý
79603	Kral kartý
79604	Kral destesi
80001	Para Kesesi
80002	Boþ Kaðýt
80003	Gümüþ Bar(50.000Yang)
80004	Gümüþ Bar(100.000Yang)
80005	Altýn Külçe(500.000Yang)
80006	Altýn Külçe(1 Milyon Yang
80007	Altýn Külçe(2 Milyon Yang
80008	Altýn Parçasý
80014	EP kuponu (100)
80015	EP kuponu (500)
80016	EP kuponu (1000)
80017	EP kuponu (50)
80019	Ýnce Kumaþ
80021	Ymir CashPack
81001	Buffi (Ejderha Gücü)
81002	Buffi (Ýyileþtirme)
81003	Buffi (Ejderha Gücü)
81004	Buffi (Ejderha Gücü)
81005	Buffi (Ýyileþtirme)
81100	Elmas Matkap (Silah)
81101	Zümrüt Matkap (Zýrh)
81102	Yakut Matkap (Silah & Zýrh)
81500	Derece Kutusu
81501	Deðerli Paket (7 Gün)
81502	Deðerli Paket (14 Gün)
81503	Deðerli Paket (30 Gün)
81504	Evrim Puaný Çantasý (150P)
81505	Evrim Puaný Çantasý (250P)
81506	Evrim Puaný Çantasý (500P)
81507	Evrim Puaný Çantasý (1250P)
81550	Bakýr Yükseltme Sandýðý
81551	Gümüþ Yükseltme Sandýðý
81552	Altýn Yükseltme Sandýðý
81553	Efsanevi Yükseltme Sandýðý
81554	Çiçek Demeti Kutusu
81560	Sihir Kutusu (Lv. 1)
81561	Sihir Kutusu (Lv. 2)
81562	Sihir Kutusu (Lv. 3)
81563	Sihir Kutusu (Lv. 4)
81564	Sihir Kutusu (Lv. 5)
81565	Sihir Kutusu (Lv. 6)
81570	Biyolog Kutusu
81571	Þebnem Kutusu
81600	Herpa Jetonu
81601	Parlak Mücehver
81602	Zen Kristali (Basit)
81603	Zen Kristali (Nadir)
81604	Zen kristali (Efsanevi)
81610	Otomatik Av (3 Gün)
81611	Otomatik Av (7 Gün)
81612	Otomatik Av (14 Gün)
81613	Otomatik Av (30 Gün)
81620	Mavi Deðerli Kristal
81621	Mor Deðerli Kristal
81622	Yeþil Deðerli Kristal
81700	Ejderha Kaný Þurubu
81705	Eritim Parçasý (%1)
81706	Eritim Parçasý (%3)
81707	Eritim Parçasý (%5)
81708	Eritim Parçasý (%7)
81709	Eritim Parçasý (%9)
81710	Eritim Parçasý (%12)
81711	Eritim Parçasý (%15)
81712	Eritim Enerjisi
82004	Beran Setaou Enerjisi Parçasý
82005	Setaou Generali Enerjisi Parçasý
82006	Kýrmýzý Ejderha Enerjisi Parçasý
82007	Alev Kral Enerjisi Parçasý
82008	Dokuz Kuyruk Enerjisi Parçasý
82009	Dev Çöl Kaplumbaðasý Enerjisi Parçasý
82010	Maymun Lordu Enerjisi Parçasý
82011	Nemere Enerjisi Parçasý
82012	Buz Cadýsý Enerjisi Parçasý
82013	Karanlýk Lider Enerjisi Parçasý
82014	Ork Reisi Enerjisi Parçasý
82015	Lusifer Enerjisi Parçasý
82016	Kraliçe Örümcek Enerjisi Parçasý
82017	Jotun Thrym Enerjisi Parçasý
82018	En Tai Hükümdarý Enerjisi Parçasý
82019	General Kappa Enerjisi Parçasý
82020	Triton Enerjisi Parçasý
82021	General Istakoz Enerjisi Parçasý
82022	Kral Yengeç Enerjisi Parçasý
82023	Arges Enerjisi Parçasý
82024	Razadör Enerjisi Parçasý
82025	Ýgnatör Enerjisi Parçasý
82026	Kýzýl Reis Enerjisi Parçasý
82027	Örümcek Barones Enerjisi Parçasý
82104	Beran Setaou Çaðýrma Parþomeni
82105	Setaou Generali Çaðýrma Parþomeni
82106	Kýrmýzý Ejderha Çaðýrma Parþomeni
82107	Alev Kral Çaðýrma Parþomeni
82108	Dokz Kuyruk Çaðýrma Parþomeni
82109	Dev Çöl Kaplumbaðasý Parþomeni
82110	Maymun Lordu Çaðýrma Parþomeni
82111	Nemere Çaðýrma Parþomeni
82112	Buz Cadýsý Çaðýrma Parþomeni
82113	Karanlýk Lider Çaðýrma Parþomeni
82114	Ork Reisi Çaðýrma Parþomeni
82115	Lusifer Çaðýrma Parþomeni
82116	Kraliçe Örümcek Çaðýrma Parþomeni
82117	Jotun Thrym Çaðýrma Parþomeni
82118	En Tai Hükümdarý Çaðýrma Parþomeni
82119	General Kappa Çaðýrma Parþomeni
82120	Triton Çaðýrma Parþomeni
82121	General Istakoz Çaðýrma Parþomeni
82122	Kral Yengeç Çaðýrma Parþomeni
82123	Agres Çaðýrma Parþomeni
82124	Razadör Çaðýrma Parþomeni
82125	Ýgnatör Çaðýrma Parþomeni
82126	Kýzýl Reis Çaðýrma Parþomeni
82127	Örümcek Barones Çaðýrma Parþomeni
83001	Altýn Balýk Sandýðý (K)
83002	Altýn Balýk Sandýðý (O)
83003	Altýn Balýk Sandýðý (B)
83004	Cadýlar Bayr. sandýðý(e)
83005	Cad. Bayr. þpk. sn. (e)
83006	Ürpertici pet sandýðý
83007	Ürpertici binek sandýðý
83008	Mücevher kutusu
83009	Pet sandýðý
83010	Kuþak kutusu
83011	Süs sandýðý
83012	Nihai pet kitap sandýðý
83013	Kesici diþ sandýðý+
83014	Cor Draconis sandýðý
83015	Gaya sandýðý
83016	Sýrlar sandýðý
83017	Yakut sandýðý
83018	Yýl dönümü sandýðý
83019	Bronz Decimus sandýðý
83020	Gümüþ Decimus sandýðý
83021	Altýn Decimus sandýðý
83022	Çiçek tohumlarý
83023	Kasýmpatý kutusu
83024	Ýnci çiçeði kutusu
83025	Nergis kutusu
83026	Zambak kutusu
83027	Ayçiçeði kutusu
83028	Cadýlar Bayr. sandýðý(k)
83029	Cad. Bayr. þpk. sn. (k)
83030	Altýn Yutnori kupasý
83031	Gümüþ Yutnori kupasý
83032	Deniz kýzý sandýðý
83033	Altýn canavar üçlüsü kts
83034	Gümüþ canavar üçlüsü kts
83035	Bronz canavar üçlüsü kts
83036	Gümüþ canavar kartý kts
83037	Altýn canavar kartý kts
83040	VIP canavar üçlüsü kts
85001	Hakim Kuþaðý (basit)
85002	Hakim Kuþaðý (zarif)
85003	Hakim Kuþaðý (asil)
85004	Hakim Kuþaðý(kiþiye öz.)
85005	Usta Kuþaðý (basit)
85006	Usta Kuþaðý (zarif)
85007	Usta Kuþaðý (asil)
85008	Usta Kuþaðý (kiþiye öz.)
85011	Bey Kuþaðý (basit)
85012	Bey Kuþaðý (zarif)
85013	Bey Kuþaðý (soylu)
85014	Bey Kuþaðý (kiþiye özel)
85015	Kral Kuþaðý (basit)
85016	Kral Kuþaðý (zarif)
85017	Kral Kuþaðý (soylu)
85018	Kral Kuþaðý (kiþiye öze)
85021	Yýldönümü kuþaðý (basit)
85022	Yýldönümü kuþaðý (zarif)
85023	Yýl dönümü kuþaðý (asil)
85024	Yýldön. kuþaðý (kiþ. ö.)
86001	Zi Bandý (basit)
86002	Zi Bandý (zarif)
86003	Zi Bandý (asil)
86004	Zi Bandý (kiþiye özel)
86005	Chou Bandý (basit)
86006	Chou Bandý (zarif)
86007	Chou Bandý (asil)
86008	Chou Bandý (kiþiye özel)
86011	Yin Bandý (basit)
86012	Yin Bandý (zarif)
86013	Yin Bandý (asil)
86014	Yin Bandý (kiþiye özel)
86015	Mao Bandý (basit)
86016	Mao Bandý (zarif)
86017	Mao Bandý (asil)
86018	Mao Bandý (kiþiye özel)
86021	Chen Bandý (basit)
86022	Chen Bandý (zarif)
86023	Chen Bandý (asil)
86024	Chen Bandý (kiþiye özel)
86025	Si Bandý (basit)
86026	Si Bandý (zarif)
86027	Si Bandý (asil)
86028	Si Bandý (kiþiye özel)
86031	Wu Bandý (basit)
86032	Wu Bandý (zarif)
86033	Wu Bandý (asil)
86034	Wu Bandý (kiþiye özel)
86035	Wei Bandý (basit)
86036	Wei Bandý (zarif)
86037	Wei Bandý (asil)
86038	Wei Bandý (kiþiye özel)
86041	Shen Bandý (basit)
86042	Shen Bandý (zarif)
86043	Shen Bandý (asil)
86044	Shen Bandý (kiþiye özel)
86045	Yu Bandý (basit)
86046	Yu Bandý (zarif)
86047	Yu Bandý (asil)
86048	Yu Bandý (kiþiye özel)
86051	Xu Bandý (basit)
86052	Xu Bandý (zarif)
86053	Xu Bandý (asil)
86054	Xu Bandý (kiþiye özel)
86055	Hai Bandý (basit)
86056	Hai Bandý (zarif)
86057	Hai Bandý (asil)
86058	Hai Bandý (kiþiye özel)
87001	Etki Taþý (Zýrh)
87002	Etki Taþý (Zýrh)
87003	Etki Taþý (Zýrh)
87004	Etki Taþý (Zýrh)
87005	Etki Taþý (Zýrh)
87006	Etki Taþý (Zýrh)
87101	Etki Taþý (Silah)
87102	Etki Taþý (Silah)
87103	Etki Taþý (Silah)
87104	Etki Taþý (Silah)
90000	Dönüþüm Belgesi
90001	Boþ Su Þiþesi
90002	Su Þiþesi
90003	Kristal
90004	Deðerli Taþ
90005	Ork Labirenti Anahtarý
90006	Zihin Taþý
90007	Mineral
90010	Temel Taþý
90011	Gövde
90012	Kontrplak
90013	NoNAme
90014	Büyük ganimetler
100000	Süre Özütü (K)
100001	Süre Özütü (O)
100002	Süre Özütü (B)
100100	Ejderha Kerpeteni
100200	Sürenin Kerpeteni
